"reviewer_id","state","city","street","latitude","longitude","rating_count","review_time","review_date","days_since_review","rating_num"
"16088","TX","Austin","8500 US-290","30.329135","-97.660630","1406","3 months ago","2025-03-03","90","3"
"16089","TX","Austin","8500 US-290","30.329135","-97.660630","1406","4 months ago","2025-02-01","120","4"
"16090","TX","Austin","8500 US-290","30.329135","-97.660630","1406","5 months ago","2025-01-02","150","4"
"16091","TX","Austin","8500 US-290","30.329135","-97.660630","1406","4 months ago","2025-02-01","120","4"
"16092","TX","Austin","8500 US-290","30.329135","-97.660630","1406","6 months ago","2024-12-03","180","4"
"16093","TX","Austin","8500 US-290","30.329135","-97.660630","1406","5 years ago","2020-06-02","1825","5"
"16094","TX","Austin","8500 US-290","30.329135","-97.660630","1406","3 years ago","2022-06-02","1095","4"
"16095","TX","Austin","8500 US-290","30.329135","-97.660630","1406","3 years ago","2022-06-02","1095","5"
"16096","TX","Austin","8500 US-290","30.329135","-97.660630","1406","7 months ago","2024-11-03","210","5"
"16097","TX","Austin","8500 US-290","30.329135","-97.660630","1406","7 months ago","2024-11-03","210","4"
"16098","TX","Austin","8500 US-290","30.329135","-97.660630","1406","7 months ago","2024-11-03","210","4"
"16099","TX","Austin","8500 US-290","30.329135","-97.660630","1406","7 months ago","2024-11-03","210","2"
"16100","TX","Austin","8500 US-290","30.329135","-97.660630","1406","7 months ago","2024-11-03","210","5"
"16101","TX","Austin","8500 US-290","30.329135","-97.660630","1406","7 months ago","2024-11-03","210","4"
"16102","TX","Austin","8500 US-290","30.329135","-97.660630","1406","2 years ago","2023-06-02","730","1"
"16103","TX","Austin","8500 US-290","30.329135","-97.660630","1406","9 months ago","2024-09-04","270","1"
"16104","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","3"
"16105","TX","Austin","8500 US-290","30.329135","-97.660630","1406","10 months ago","2024-08-05","300","4"
"16106","TX","Austin","8500 US-290","30.329135","-97.660630","1406","10 months ago","2024-08-05","300","4"
"16107","TX","Austin","8500 US-290","30.329135","-97.660630","1406","10 months ago","2024-08-05","300","5"
"16108","TX","Austin","8500 US-290","30.329135","-97.660630","1406","10 months ago","2024-08-05","300","3"
"16109","TX","Austin","8500 US-290","30.329135","-97.660630","1406","11 months ago","2024-07-06","330","5"
"16110","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","5"
"16111","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","5"
"16112","TX","Austin","8500 US-290","30.329135","-97.660630","1406","11 months ago","2024-07-06","330","3"
"16113","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","3"
"16114","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","1"
"16115","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","4"
"16116","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","5"
"16117","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","5"
"16118","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","5"
"16119","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","5"
"16120","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","5"
"16121","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","4"
"16122","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","5"
"16123","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","4"
"16124","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","5"
"16125","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","3"
"16126","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","5"
"16127","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","5"
"16128","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","1"
"16129","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","3"
"16130","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","5"
"16131","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","5"
"16132","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","3"
"16133","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","4"
"16134","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","5"
"16135","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","5"
"16136","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","5"
"16137","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","2"
"16138","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","2"
"16139","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","5"
"16140","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","5"
"16141","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","4"
"16142","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","5"
"16143","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","4"
"16144","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","4"
"16145","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","3"
"16146","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","4"
"16147","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","5"
"16148","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","5"
"16149","TX","Austin","8500 US-290","30.329135","-97.660630","1406","2 years ago","2023-06-02","730","5"
"16150","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","5"
"16151","TX","Austin","8500 US-290","30.329135","-97.660630","1406","2 years ago","2023-06-02","730","5"
"16152","TX","Austin","8500 US-290","30.329135","-97.660630","1406","2 years ago","2023-06-02","730","2"
"16153","TX","Austin","8500 US-290","30.329135","-97.660630","1406","3 years ago","2022-06-02","1095","1"
"16154","TX","Austin","8500 US-290","30.329135","-97.660630","1406","3 years ago","2022-06-02","1095","3"
"16155","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","3"
"16156","TX","Austin","8500 US-290","30.329135","-97.660630","1406","6 years ago","2019-06-03","2190","2"
"16157","TX","Austin","8500 US-290","30.329135","-97.660630","1406","5 years ago","2020-06-02","1825","3"
"16158","TX","Austin","8500 US-290","30.329135","-97.660630","1406","2 years ago","2023-06-02","730","5"
"16159","TX","Austin","8500 US-290","30.329135","-97.660630","1406","3 years ago","2022-06-02","1095","5"
"16160","TX","Austin","8500 US-290","30.329135","-97.660630","1406","5 years ago","2020-06-02","1825","4"
"16161","TX","Austin","8500 US-290","30.329135","-97.660630","1406","3 years ago","2022-06-02","1095","4"
"16162","TX","Austin","8500 US-290","30.329135","-97.660630","1406","3 years ago","2022-06-02","1095","4"
"16163","TX","Austin","8500 US-290","30.329135","-97.660630","1406","3 years ago","2022-06-02","1095","4"
"16164","TX","Austin","8500 US-290","30.329135","-97.660630","1406","6 years ago","2019-06-03","2190","3"
"16165","TX","Austin","8500 US-290","30.329135","-97.660630","1406","2 years ago","2023-06-02","730","5"
"16166","TX","Austin","8500 US-290","30.329135","-97.660630","1406","3 years ago","2022-06-02","1095","5"
"16167","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","5"
"16168","TX","Austin","8500 US-290","30.329135","-97.660630","1406","4 years ago","2021-06-02","1460","1"
"16169","TX","Austin","8500 US-290","30.329135","-97.660630","1406","4 years ago","2021-06-02","1460","5"
"16170","TX","Austin","8500 US-290","30.329135","-97.660630","1406","4 years ago","2021-06-02","1460","5"
"16171","TX","Austin","8500 US-290","30.329135","-97.660630","1406","4 years ago","2021-06-02","1460","5"
"16172","TX","Austin","8500 US-290","30.329135","-97.660630","1406","2 years ago","2023-06-02","730","3"
"16173","TX","Austin","8500 US-290","30.329135","-97.660630","1406","3 years ago","2022-06-02","1095","4"
"16174","TX","Austin","8500 US-290","30.329135","-97.660630","1406","2 years ago","2023-06-02","730","5"
"16175","TX","Austin","8500 US-290","30.329135","-97.660630","1406","2 years ago","2023-06-02","730","5"
"16176","TX","Austin","8500 US-290","30.329135","-97.660630","1406","4 years ago","2021-06-02","1460","5"
"16177","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","4"
"16178","TX","Austin","8500 US-290","30.329135","-97.660630","1406","3 years ago","2022-06-02","1095","1"
"16179","TX","Austin","8500 US-290","30.329135","-97.660630","1406","4 years ago","2021-06-02","1460","1"
"16180","TX","Austin","8500 US-290","30.329135","-97.660630","1406","3 years ago","2022-06-02","1095","5"
"16181","TX","Austin","8500 US-290","30.329135","-97.660630","1406","7 years ago","2018-06-03","2555","4"
"16182","TX","Austin","8500 US-290","30.329135","-97.660630","1406","5 years ago","2020-06-02","1825","5"
"16183","TX","Austin","8500 US-290","30.329135","-97.660630","1406","4 years ago","2021-06-02","1460","3"
"16184","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","4"
"16185","TX","Austin","8500 US-290","30.329135","-97.660630","1406","4 years ago","2021-06-02","1460","3"
"16186","TX","Austin","8500 US-290","30.329135","-97.660630","1406","9 months ago","2024-09-04","270","3"
"16187","TX","Austin","8500 US-290","30.329135","-97.660630","1406","3 years ago","2022-06-02","1095","2"
"16188","TX","Austin","8500 US-290","30.329135","-97.660630","1406","4 years ago","2021-06-02","1460","2"
"16189","TX","Austin","8500 US-290","30.329135","-97.660630","1406","4 years ago","2021-06-02","1460","4"
"16190","TX","Austin","8500 US-290","30.329135","-97.660630","1406","3 years ago","2022-06-02","1095","1"
"16191","TX","Austin","8500 US-290","30.329135","-97.660630","1406","4 years ago","2021-06-02","1460","5"
"16192","TX","Austin","8500 US-290","30.329135","-97.660630","1406","3 years ago","2022-06-02","1095","5"
"16193","TX","Austin","8500 US-290","30.329135","-97.660630","1406","5 years ago","2020-06-02","1825","4"
"16194","TX","Austin","8500 US-290","30.329135","-97.660630","1406","6 years ago","2019-06-03","2190","5"
"16195","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","5"
"16196","TX","Austin","8500 US-290","30.329135","-97.660630","1406","4 months ago","2025-02-01","120","5"
"16197","TX","Austin","8500 US-290","30.329135","-97.660630","1406","2 years ago","2023-06-02","730","3"
"16198","TX","Austin","8500 US-290","30.329135","-97.660630","1406","7 years ago","2018-06-03","2555","5"
"16199","TX","Austin","8500 US-290","30.329135","-97.660630","1406","5 years ago","2020-06-02","1825","2"
"16200","TX","Austin","8500 US-290","30.329135","-97.660630","1406","3 years ago","2022-06-02","1095","5"
"16201","TX","Austin","8500 US-290","30.329135","-97.660630","1406","5 years ago","2020-06-02","1825","4"
"16202","TX","Austin","8500 US-290","30.329135","-97.660630","1406","5 years ago","2020-06-02","1825","3"
"16203","TX","Austin","8500 US-290","30.329135","-97.660630","1406","5 years ago","2020-06-02","1825","4"
"16204","TX","Austin","8500 US-290","30.329135","-97.660630","1406","2 years ago","2023-06-02","730","5"
"16205","TX","Austin","8500 US-290","30.329135","-97.660630","1406","3 years ago","2022-06-02","1095","4"
"16206","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","4"
"16207","TX","Austin","8500 US-290","30.329135","-97.660630","1406","5 years ago","2020-06-02","1825","5"
"16208","TX","Austin","8500 US-290","30.329135","-97.660630","1406","3 years ago","2022-06-02","1095","5"
"16209","TX","Austin","8500 US-290","30.329135","-97.660630","1406","5 years ago","2020-06-02","1825","5"
"16210","TX","Austin","8500 US-290","30.329135","-97.660630","1406","4 years ago","2021-06-02","1460","5"
"16211","TX","Austin","8500 US-290","30.329135","-97.660630","1406","2 years ago","2023-06-02","730","5"
"16212","TX","Austin","8500 US-290","30.329135","-97.660630","1406","3 years ago","2022-06-02","1095","4"
"16213","TX","Austin","8500 US-290","30.329135","-97.660630","1406","2 years ago","2023-06-02","730","3"
"16214","TX","Austin","8500 US-290","30.329135","-97.660630","1406","6 years ago","2019-06-03","2190","1"
"16215","TX","Austin","8500 US-290","30.329135","-97.660630","1406","2 years ago","2023-06-02","730","4"
"16216","TX","Austin","8500 US-290","30.329135","-97.660630","1406","2 years ago","2023-06-02","730","5"
"16217","TX","Austin","8500 US-290","30.329135","-97.660630","1406","4 years ago","2021-06-02","1460","4"
"16218","TX","Austin","8500 US-290","30.329135","-97.660630","1406","5 years ago","2020-06-02","1825","5"
"16219","TX","Austin","8500 US-290","30.329135","-97.660630","1406","4 years ago","2021-06-02","1460","3"
"16220","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","4"
"16221","TX","Austin","8500 US-290","30.329135","-97.660630","1406","3 years ago","2022-06-02","1095","5"
"16222","TX","Austin","8500 US-290","30.329135","-97.660630","1406","4 years ago","2021-06-02","1460","3"
"16223","TX","Austin","8500 US-290","30.329135","-97.660630","1406","4 years ago","2021-06-02","1460","1"
"16224","TX","Austin","8500 US-290","30.329135","-97.660630","1406","3 years ago","2022-06-02","1095","4"
"16225","TX","Austin","8500 US-290","30.329135","-97.660630","1406","5 years ago","2020-06-02","1825","4"
"16226","TX","Austin","8500 US-290","30.329135","-97.660630","1406","5 years ago","2020-06-02","1825","1"
"16227","TX","Austin","8500 US-290","30.329135","-97.660630","1406","2 months ago","2025-04-02","60","1"
"16228","TX","Austin","8500 US-290","30.329135","-97.660630","1406","3 years ago","2022-06-02","1095","3"
"16229","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","2"
"16230","TX","Austin","8500 US-290","30.329135","-97.660630","1406","7 months ago","2024-11-03","210","3"
"16231","TX","Austin","8500 US-290","30.329135","-97.660630","1406","2 years ago","2023-06-02","730","5"
"16232","TX","Austin","8500 US-290","30.329135","-97.660630","1406","3 years ago","2022-06-02","1095","4"
"16233","TX","Austin","8500 US-290","30.329135","-97.660630","1406","3 years ago","2022-06-02","1095","5"
"16234","TX","Austin","8500 US-290","30.329135","-97.660630","1406","4 years ago","2021-06-02","1460","5"
"16235","TX","Austin","8500 US-290","30.329135","-97.660630","1406","3 years ago","2022-06-02","1095","5"
"16236","TX","Austin","8500 US-290","30.329135","-97.660630","1406","3 years ago","2022-06-02","1095","3"
"16237","TX","Austin","8500 US-290","30.329135","-97.660630","1406","10 months ago","2024-08-05","300","1"
"16238","TX","Austin","8500 US-290","30.329135","-97.660630","1406","3 years ago","2022-06-02","1095","5"
"16239","TX","Austin","8500 US-290","30.329135","-97.660630","1406","5 years ago","2020-06-02","1825","4"
"16240","TX","Austin","8500 US-290","30.329135","-97.660630","1406","3 years ago","2022-06-02","1095","5"
"16241","TX","Austin","8500 US-290","30.329135","-97.660630","1406","3 years ago","2022-06-02","1095","5"
"16242","TX","Austin","8500 US-290","30.329135","-97.660630","1406","6 years ago","2019-06-03","2190","5"
"16243","TX","Austin","8500 US-290","30.329135","-97.660630","1406","2 months ago","2025-04-02","60","1"
"16244","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","5"
"16245","TX","Austin","8500 US-290","30.329135","-97.660630","1406","5 years ago","2020-06-02","1825","5"
"16246","TX","Austin","8500 US-290","30.329135","-97.660630","1406","4 years ago","2021-06-02","1460","3"
"16247","TX","Austin","8500 US-290","30.329135","-97.660630","1406","2 years ago","2023-06-02","730","3"
"16248","TX","Austin","8500 US-290","30.329135","-97.660630","1406","2 years ago","2023-06-02","730","5"
"16249","TX","Austin","8500 US-290","30.329135","-97.660630","1406","3 years ago","2022-06-02","1095","5"
"16250","TX","Austin","8500 US-290","30.329135","-97.660630","1406","3 years ago","2022-06-02","1095","3"
"16251","TX","Austin","8500 US-290","30.329135","-97.660630","1406","3 years ago","2022-06-02","1095","4"
"16252","TX","Austin","8500 US-290","30.329135","-97.660630","1406","4 years ago","2021-06-02","1460","5"
"16253","TX","Austin","8500 US-290","30.329135","-97.660630","1406","5 years ago","2020-06-02","1825","2"
"16254","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","2"
"16255","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","5"
"16256","TX","Austin","8500 US-290","30.329135","-97.660630","1406","a year ago","2024-06-01","365","2"
"16257","TX","Austin","8500 US-290","30.329135","-97.660630","1406","4 years ago","2021-06-02","1460","1"
"16258","TX","Austin","8500 US-290","30.329135","-97.660630","1406","3 months ago","2025-03-03","90","5"
"16259","TX","Austin","8500 US-290","30.329135","-97.660630","1406","4 years ago","2021-06-02","1460","1"
"16260","TX","Austin","8500 US-290","30.329135","-97.660630","1406","4 years ago","2021-06-02","1460","1"
"16261","TX","Austin","8500 US-290","30.329135","-97.660630","1406","3 years ago","2022-06-02","1095","1"
"16262","TX","Austin","8500 US-290","30.329135","-97.660630","1406","3 years ago","2022-06-02","1095","5"
"16263","TX","Austin","8500 US-290","30.329135","-97.660630","1406","4 years ago","2021-06-02","1460","2"
"16264","TX","Austin","8500 US-290","30.329135","-97.660630","1406","3 years ago","2022-06-02","1095","3"
"16265","TX","Austin","8500 US-290","30.329135","-97.660630","1406","3 months ago","2025-03-03","90","1"
"16266","TX","Austin","8500 US-290","30.329135","-97.660630","1406","7 months ago","2024-11-03","210","3"
"16267","TX","Austin","8500 US-290","30.329135","-97.660630","1406","3 years ago","2022-06-02","1095","4"
"16268","TX","Austin","8500 US-290","30.329135","-97.660630","1406","4 years ago","2021-06-02","1460","5"
"16269","TX","Austin","8500 US-290","30.329135","-97.660630","1406","5 years ago","2020-06-02","1825","5"
"16270","TX","Austin","8500 US-290","30.329135","-97.660630","1406","3 years ago","2022-06-02","1095","2"
"16271","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","6 months ago","2024-12-03","180","1"
"16272","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","a week ago","2025-05-25","7","1"
"16273","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","2 months ago","2025-04-02","60","1"
"16274","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","4 months ago","2025-02-01","120","3"
"16275","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","5 months ago","2025-01-02","150","5"
"16276","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","3 months ago","2025-03-03","90","5"
"16277","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","3 months ago","2025-03-03","90","1"
"16278","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","2 months ago","2025-04-02","60","1"
"16279","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","3 days ago","2025-05-29","3","5"
"16280","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","a month ago","2025-05-02","30","1"
"16281","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","11 months ago","2024-07-06","330","1"
"16282","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","a month ago","2025-05-02","30","3"
"16283","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","5 months ago","2025-01-02","150","5"
"16284","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","5 months ago","2025-01-02","150","1"
"16285","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","5 months ago","2025-01-02","150","1"
"16286","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","3 months ago","2025-03-03","90","1"
"16287","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","3 months ago","2025-03-03","90","4"
"16288","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","5 months ago","2025-01-02","150","3"
"16289","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","3 months ago","2025-03-03","90","1"
"16290","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","a month ago","2025-05-02","30","1"
"16291","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","4 months ago","2025-02-01","120","4"
"16292","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","6 months ago","2024-12-03","180","1"
"16293","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","7 months ago","2024-11-03","210","5"
"16294","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","2 months ago","2025-04-02","60","4"
"16295","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","6 months ago","2024-12-03","180","4"
"16296","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","a month ago","2025-05-02","30","2"
"16297","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","7 months ago","2024-11-03","210","3"
"16298","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","a year ago","2024-06-01","365","5"
"16299","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","7 months ago","2024-11-03","210","5"
"16300","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","2 weeks ago","2025-05-18","14","5"
"16301","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","8 months ago","2024-10-04","240","1"
"16302","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","2 months ago","2025-04-02","60","1"
"16303","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","3 months ago","2025-03-03","90","5"
"16304","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","7 months ago","2024-11-03","210","1"
"16305","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","8 months ago","2024-10-04","240","4"
"16306","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","9 months ago","2024-09-04","270","5"
"16307","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","8 months ago","2024-10-04","240","1"
"16308","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","6 months ago","2024-12-03","180","3"
"16309","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","9 months ago","2024-09-04","270","4"
"16310","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","8 months ago","2024-10-04","240","1"
"16311","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","6 months ago","2024-12-03","180","1"
"16312","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","5 months ago","2025-01-02","150","1"
"16313","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","7 months ago","2024-11-03","210","4"
"16314","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","5 months ago","2025-01-02","150","1"
"16315","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","2 months ago","2025-04-02","60","3"
"16316","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","8 months ago","2024-10-04","240","3"
"16317","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","2 months ago","2025-04-02","60","5"
"16318","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","7 months ago","2024-11-03","210","1"
"16319","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","7 months ago","2024-11-03","210","5"
"16320","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","11 months ago","2024-07-06","330","1"
"16321","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","3 months ago","2025-03-03","90","1"
"16322","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","a year ago","2024-06-01","365","1"
"16323","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","11 months ago","2024-07-06","330","1"
"16324","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","11 months ago","2024-07-06","330","1"
"16325","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","6 months ago","2024-12-03","180","5"
"16326","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","a year ago","2024-06-01","365","1"
"16327","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","6 months ago","2024-12-03","180","5"
"16328","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","11 months ago","2024-07-06","330","2"
"16329","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","8 months ago","2024-10-04","240","1"
"16330","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","a year ago","2024-06-01","365","5"
"16331","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","5 months ago","2025-01-02","150","3"
"16332","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","a year ago","2024-06-01","365","1"
"16333","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","2 months ago","2025-04-02","60","1"
"16334","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","7 months ago","2024-11-03","210","1"
"16335","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","8 months ago","2024-10-04","240","2"
"16336","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","8 months ago","2024-10-04","240","1"
"16337","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","5 months ago","2025-01-02","150","5"
"16338","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","8 months ago","2024-10-04","240","1"
"16339","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","7 months ago","2024-11-03","210","1"
"16340","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","2 years ago","2023-06-02","730","5"
"16341","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","7 months ago","2024-11-03","210","3"
"16342","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","a year ago","2024-06-01","365","1"
"16343","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","4 months ago","2025-02-01","120","5"
"16344","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","8 months ago","2024-10-04","240","1"
"16345","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","6 months ago","2024-12-03","180","4"
"16346","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","a year ago","2024-06-01","365","5"
"16347","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","a month ago","2025-05-02","30","5"
"16348","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","6 months ago","2024-12-03","180","4"
"16349","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","9 months ago","2024-09-04","270","3"
"16350","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","7 months ago","2024-11-03","210","1"
"16351","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","10 months ago","2024-08-05","300","5"
"16352","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","9 months ago","2024-09-04","270","2"
"16353","CA","North Hollywood","10901 Riverside Dr","34.152507","-118.367904","1795","2 years ago","2023-06-02","730","4"
